species,family,dayTemp,nightTemp,stemLen1,leafNum1,stemLen2,leafNum2,rgrStem,rgrLeaf
nor,233,25,10,0.3,4,0.5,6,0.095238095,0.071428571
nor,233,25,10,0.5,4,0.8,6,0.085714286,0.071428571
nor,233,30,15,0.5,4,0.6,6,0.028571429,0.071428571
nor,233,30,15,0.7,6,0.9,8,0.040816327,0.047619048
nor,233,35,20,0.5,4,0.6,6,0.028571429,0.071428571
nor,233,35,20,0.5,6,0.8,8,0.085714286,0.047619048
nor,233,40,25,0.7,2,0.7,4,0,0.142857143
nor,233,40,25,0.6,4,0.7,6,0.023809524,0.071428571
nor,233,45,30,0.6,4,0.7,6,0.023809524,0.071428571
nor,233,45,30,0.9,4,1.1,4,0.031746032,0
nor,233,50,35,0.2,4,0.3,4,0.071428571,0
nor,233,50,35,0.7,4,0,0,0,0
par,24,15,0,0.7,4,0.8,4,0.020408163,0
par,24,15,0,0.5,4,0.6,4,0.028571429,0
par,24,20,5,0.8,4,0.9,6,0.017857143,0.071428571
par,24,20,5,0.8,4,0.9,6,0.017857143,0.071428571
par,24,25,10,0.6,6,0.7,6,0.023809524,0
par,24,25,10,0.8,4,0.9,4,0.017857143,0
par,24,30,15,0.8,4,0.9,6,0.017857143,0.071428571
par,24,30,15,1.1,4,1.2,6,0.012987013,0.071428571
par,24,30,15,0.5,2,0.5,4,0,0.142857143
par,24,35,20,1,2,1.1,4,0.014285714,0.142857143
par,24,35,20,0.8,4,0.9,6,0.017857143,0.071428571
par,24,40,25,1.3,4,1.9,6,0.065934066,0.071428571
par,24,40,25,1.2,4,1.5,6,0.035714286,0.071428571
par,24,45,30,1.7,6,2.3,10,0.050420168,0.095238095
par,24,45,30,1.9,4,2.2,6,0.022556391,0.071428571
par,24,50,35,1,4,1,4,0,0
par,24,50,35,0.6,4,0.8,4,0.047619048,0
par,24,50,35,0.9,4,0.9,4,0,0
par,24,50,35,0.8,2,0.9,4,0.017857143,0.142857143
par,26,15,0,1.1,4,1.2,4,0.012987013,0
par,26,15,0,0.8,4,0.9,4,0.017857143,0
par,26,15,0,0.7,4,0.7,6,0,0.071428571
par,26,15,0,0.5,6,0.7,6,0.057142857,0
par,26,20,5,1.1,4,1.1,4,0,0
par,26,20,5,1.4,6,1.4,6,0,0
par,26,20,5,1,4,1.1,4,0.014285714,0
par,26,25,10,0.9,4,1,4,0.015873016,0
par,26,25,10,0.9,4,1,4,0.015873016,0
par,26,25,10,1.1,6,1.3,6,0.025974026,0
par,26,25,10,1,6,1.1,6,0.014285714,0
par,26,30,15,1,4,1,4,0,0
par,26,30,15,1.1,4,1.4,6,0.038961039,0.071428571
par,26,30,15,1.2,6,1.2,8,0,0.047619048
par,26,30,15,1.1,6,1,6,0,0
par,26,35,20,1.3,4,1.5,6,0.021978022,0.071428571
par,26,35,20,1.1,4,1.3,6,0.025974026,0.071428571
par,26,35,20,0.9,4,0.9,4,0,0
par,26,35,20,0.6,4,0.7,6,0.023809524,0.071428571
par,26,40,25,1.4,2,1.4,4,0,0.142857143
par,26,40,25,1.4,2,1.6,4,0.020408163,0.142857143
par,26,40,25,1.1,4,1.1,4,0,0
par,26,40,25,1.2,6,1.3,6,0.011904762,0
par,26,45,30,1.7,6,1,6,0,0
par,26,45,30,1.1,4,1.4,4,0.038961039,0
par,26,45,30,1,4,1.3,6,0.042857143,0.071428571
par,26,45,30,0.5,5,0.6,6,0.028571429,0.028571429
par,26,50,35,0.5,4,0.8,4,0.085714286,0
par,26,50,35,0.5,2,0.6,2,0.028571429,0
par,26,50,35,0.9,4,1.1,4,0.031746032,0
par,26,50,35,0.6,2,0.8,4,0.047619048,0.142857143
par,27,15,0,1.2,4,1.2,4,0,0
par,27,15,0,1,4,1.1,4,0.014285714,0
par,27,15,0,0.4,2,0.5,2,0.035714286,0
par,27,20,5,1.4,4,1.4,6,0,0.071428571
par,27,20,5,0.8,2,1,4,0.035714286,0.142857143
par,27,25,10,1,6,1.5,8,0.071428571,0.047619048
par,27,25,10,1.2,4,1.4,6,0.023809524,0.071428571
par,27,30,15,1.5,4,1.8,6,0.028571429,0.071428571
par,27,30,15,1.4,4,1.7,4,0.030612245,0
par,27,30,15,1,2,1.2,4,0.028571429,0.142857143
par,27,30,15,1,2,1.2,4,0.028571429,0.142857143
par,27,35,20,2,4,2.6,6,0.042857143,0.071428571
par,27,35,20,1,4,1.2,4,0.028571429,0
par,27,35,20,0.9,4,0.9,4,0,0
par,27,40,25,1.8,2,2.1,4,0.023809524,0.142857143
par,27,40,25,1.5,2,1.5,4,0,0.142857143
par,27,40,25,1.2,2,1.5,4,0.035714286,0.142857143
par,27,45,30,1.2,4,2.3,6,0.130952381,0.071428571
par,27,45,30,2,4,2.7,6,0.05,0.071428571
par,27,50,35,0.7,4,0,0,0,0
par,27,50,35,1.3,4,1.4,4,0.010989011,0
par,27,50,35,0.7,2,0.9,4,0.040816327,0.142857143
par,28,15,0,0.5,4,0.6,4,0.028571429,0
par,28,15,0,0.7,4,0.9,4,0.040816327,0
par,28,20,5,0.6,4,0.7,4,0.023809524,0
par,28,20,5,1,4,1,6,0,0.071428571
par,28,20,5,0.9,4,0.9,4,0,0
par,28,25,10,1,4,1.1,6,0.014285714,0.071428571
par,28,25,10,0.9,2,1,2,0.015873016,0
par,28,25,10,0.8,4,0.9,4,0.017857143,0
par,28,25,10,0.6,2,0.6,2,0,0
par,28,30,15,0.9,4,1,6,0.015873016,0.071428571
par,28,30,15,1,2,1.3,4,0.042857143,0.142857143
par,28,30,15,1.1,4,1.2,6,0.012987013,0.071428571
par,28,35,20,0.8,2,1,4,0.035714286,0.142857143
par,28,35,20,1.2,4,1.5,4,0.035714286,0
par,28,35,20,0.8,2,1,4,0.035714286,0.142857143
par,28,40,25,1.9,2,1.9,4,0,0.142857143
par,28,40,25,1.4,4,1.6,4,0.020408163,0
par,28,45,30,1.8,6,2.3,8,0.03968254,0.047619048
par,28,45,30,1.5,6,1.8,8,0.028571429,0.047619048
par,28,45,30,0.6,2,0.7,2,0.023809524,0
par,28,50,35,1,4,1,4,0,0
par,28,50,35,0.9,4,0,0,0,0
par,28,50,35,0.7,2,0,0,0,0
par,28,50,35,1,2,1.3,4,0.042857143,0.142857143
par,30,15,0,1.1,6,1.2,6,0.012987013,0
par,30,20,5,0.8,2,0.8,2,0,0
par,30,20,5,1,4,1,4,0,0
par,30,20,5,1.4,4,1.6,6,0.020408163,0.071428571
par,30,25,10,1,2,1,4,0,0.142857143
par,30,25,10,1,2,1,4,0,0.142857143
par,30,30,15,1.9,4,1.9,6,0,0.071428571
par,30,30,15,0.9,2,1.2,2,0.047619048,0
par,30,30,15,0.6,2,0.8,4,0.047619048,0.142857143
par,30,30,15,0.6,2,0.7,4,0.023809524,0.142857143
par,30,35,20,1.1,2,1.3,4,0.025974026,0.142857143
par,30,35,20,1.4,4,1.6,6,0.020408163,0.071428571
par,30,35,20,0.8,2,0.8,4,0,0.142857143
par,30,35,20,0.7,4,0.7,8,0,0.142857143
par,30,40,25,1,2,1.6,4,0.085714286,0.142857143
par,30,40,25,1.8,4,2.1,4,0.023809524,0
par,30,45,30,1.1,4,1.4,6,0.038961039,0.071428571
par,30,45,30,1.6,4,2.1,6,0.044642857,0.071428571
par,30,50,35,0.9,4,0,0,0,0
par,30,50,35,1.2,4,1.3,4,0.011904762,0
par,30,50,35,0.7,2,0.8,2,0.020408163,0
par,31,15,0,0.3,2,0.4,2,0.047619048,0
par,31,20,5,0.8,4,0.8,4,0,0
par,31,20,5,0.8,2,0.9,2,0.017857143,0
par,31,20,5,1.1,4,1.3,6,0.025974026,0.071428571
par,31,20,5,0.9,2,1.1,2,0.031746032,0
par,31,25,10,1.2,6,1.3,6,0.011904762,0
par,31,25,10,1.3,4,1.4,6,0.010989011,0.071428571
par,31,25,10,0.8,4,0.9,6,0.017857143,0.071428571
par,31,25,10,0.9,4,1,6,0.015873016,0.071428571
par,31,30,15,0.9,2,1.1,4,0.031746032,0.142857143
par,31,30,15,1,4,1.1,4,0.014285714,0
par,31,35,20,1.6,4,1.9,6,0.026785714,0.071428571
par,31,35,20,1,2,1.1,4,0.014285714,0.142857143
par,31,35,20,1,2,1,4,0,0.142857143
par,31,35,20,1.3,4,1.4,8,0.010989011,0.142857143
par,31,40,25,1.3,2,1.3,4,0,0.142857143
par,31,40,25,1.9,4,2.3,6,0.030075188,0.071428571
par,31,45,30,1.1,2,1.2,4,0.012987013,0.142857143
par,31,45,30,1.6,4,2.2,6,0.053571429,0.071428571
par,31,45,30,0.7,3,0.7,3,0,0
par,31,50,35,0.6,4,0,0,0,0
par,31,50,35,0.9,4,0,0,0,0
par,31,50,35,1,4,1.1,4,0.014285714,0
par,31,50,35,0.5,2,0.7,2,0.057142857,0
par,33,15,0,0.9,4,1,4,0.015873016,0
par,33,15,0,0.5,4,0.6,4,0.028571429,0
par,33,15,0,0.5,2,0.6,4,0.028571429,0.142857143
par,33,15,0,1.1,6,1.1,6,0,0
par,33,20,5,0.3,2,0.4,2,0.047619048,0
par,33,20,5,1,4,1.1,6,0.014285714,0.071428571
par,33,20,5,0.8,4,1,4,0.035714286,0
par,33,25,10,0.7,4,0.8,4,0.020408163,0
par,33,25,10,1.1,4,1.3,4,0.025974026,0
par,33,25,10,0.8,4,0.9,6,0.017857143,0.071428571
par,33,25,10,1.2,4,1.3,4,0.011904762,0
par,33,30,15,0.8,2,1.5,2,0.125,0
par,33,30,15,1,2,1,4,0,0.142857143
par,33,30,15,1.2,8,1.2,10,0,0.035714286
par,33,35,20,0.7,2,1,4,0.06122449,0.142857143
par,33,35,20,1.6,4,1.7,6,0.008928571,0.071428571
par,33,35,20,0.5,2,0.5,4,0,0.142857143
par,33,35,20,0.9,4,1,4,0.015873016,0
par,33,40,25,1.3,4,1.6,6,0.032967033,0.071428571
par,33,40,25,1.8,4,1.9,6,0.007936508,0.071428571
par,33,40,25,1.1,4,1.1,4,0,0
par,33,45,30,1.4,6,1.7,8,0.030612245,0.047619048
par,33,45,30,1.4,4,1.4,6,0,0.071428571
par,33,45,30,0.5,2,0.7,4,0.057142857,0.142857143
par,33,45,30,0.5,2,0.8,4,0.085714286,0.142857143
par,33,50,35,0.6,4,0.7,4,0.023809524,0
par,33,50,35,0.7,2,0.7,2,0,0
par,33,50,35,0.8,4,0.8,4,0,0
par,33,50,35,1.1,2,1.1,4,0,0.142857143
par,34,15,0,0.5,4,0.7,4,0.057142857,0
par,34,15,0,0.8,2,0.9,4,0.017857143,0.142857143
par,34,15,0,0.6,4,0.7,4,0.023809524,0
par,34,20,5,0.6,2,0.7,2,0.023809524,0
par,34,20,5,0.6,4,0.7,6,0.023809524,0.071428571
par,34,20,5,0.8,4,0.9,4,0.017857143,0
par,34,20,5,1.1,4,1.1,4,0,0
par,34,25,10,0.7,4,1,4,0.06122449,0
par,34,25,10,0.8,2,0.8,2,0,0
par,34,25,10,0.9,4,0.9,4,0,0
par,34,25,10,1.2,4,1.2,6,0,0.071428571
par,34,30,15,1.4,2,1.4,4,0,0.142857143
par,34,30,15,1.3,4,1.7,6,0.043956044,0.071428571
par,34,30,15,0.4,2,0.5,2,0.035714286,0
par,34,30,15,0.8,2,1.2,4,0.071428571,0.142857143
par,34,35,20,1,4,1.4,6,0.057142857,0.071428571
par,34,35,20,1.2,2,1.5,4,0.035714286,0.142857143
par,34,35,20,0.9,4,1.2,6,0.047619048,0.071428571
par,34,35,20,0.5,2,0.6,4,0.028571429,0.142857143
par,34,40,25,1.2,4,1.6,6,0.047619048,0.071428571
par,34,40,25,1.6,4,2.1,6,0.044642857,0.071428571
par,34,45,30,1.6,4,1.9,6,0.026785714,0.071428571
par,34,45,30,1.4,4,1.8,6,0.040816327,0.071428571
par,34,45,30,0.7,2,0.7,4,0,0.142857143
par,34,50,35,0.7,4,0.7,4,0,0
par,34,50,35,0.5,2,0.5,2,0,0
par,34,50,35,0.5,2,0.6,2,0.028571429,0
par,34,50,35,0.7,4,1,4,0.06122449,0
par,35,15,0,0.8,4,0.9,4,0.017857143,0
par,35,15,0,0.8,6,0.9,6,0.017857143,0
par,35,20,5,0.4,2,0.6,2,0.071428571,0
par,35,20,5,0.7,4,0.8,4,0.020408163,0
par,35,20,5,0.8,4,1,4,0.035714286,0
par,35,25,10,0.9,6,0.9,6,0,0
par,35,25,10,1,2,1,4,0,0.142857143
par,35,25,10,0.7,2,0.8,4,0.020408163,0.142857143
par,35,25,10,1.1,4,1.1,6,0,0.071428571
par,35,30,15,1,2,1.5,4,0.071428571,0.142857143
par,35,30,15,1,2,1,4,0,0.142857143
par,35,30,15,0.9,2,1,4,0.015873016,0.142857143
par,35,35,20,1.1,2,1.2,4,0.012987013,0.142857143
par,35,35,20,1.6,2,1.9,4,0.026785714,0.142857143
par,35,35,20,1,2,1,4,0,0.142857143
par,35,35,20,1.1,4,1.2,6,0.012987013,0.071428571
par,35,40,25,1.1,2,1.3,4,0.025974026,0.142857143
par,35,40,25,1.5,4,2.1,6,0.057142857,0.071428571
par,35,40,25,1.3,4,1.5,6,0.021978022,0.071428571
par,35,45,30,1.4,4,1.7,6,0.030612245,0.071428571
par,35,45,30,1.7,4,2.5,6,0.067226891,0.071428571
par,35,50,35,0.8,2,1,2,0.035714286,0
par,35,50,35,1,4,1.1,4,0.014285714,0
par,35,50,35,1.1,4,1.2,4,0.012987013,0
par,35,50,35,0.7,2,0.9,2,0.040816327,0
par,36,20,5,1.3,6,1.3,6,0,0
par,36,20,5,1.1,6,1.3,6,0.025974026,0
par,36,20,5,1.3,6,1.3,6,0,0
par,36,25,10,0.6,2,0.9,2,0.071428571,0
par,36,25,10,1,4,1,6,0,0.071428571
par,36,25,10,1.3,4,1.5,6,0.021978022,0.071428571
par,36,30,15,0.9,2,1.2,4,0.047619048,0.142857143
par,36,30,15,1.1,2,1.2,4,0.012987013,0.142857143
par,36,35,20,1,2,1.2,6,0.028571429,0.285714286
par,36,35,20,1.4,4,1.5,4,0.010204082,0
par,36,40,25,1.3,4,1.6,6,0.032967033,0.071428571
par,36,40,25,1.2,2,1.3,4,0.011904762,0.142857143
par,36,40,25,0.6,3,0.7,5,0.023809524,0.095238095
par,36,45,30,2.1,4,2.1,6,0,0.071428571
par,36,45,30,1.4,4,1.5,4,0.010204082,0
par,36,50,35,0.8,2,0,0,0,0
par,36,50,35,1,2,1,2,0,0
par,36,50,35,0.9,2,0.9,2,0,0
par,36,50,35,0.7,2,0.9,2,0.040816327,0
par,38,15,0,1.2,4,1.3,4,0.011904762,0
par,38,15,0,0.8,4,0.9,4,0.017857143,0
par,38,15,0,1,4,1.1,6,0.014285714,0.071428571
par,38,15,0,1.3,6,1.3,8,0,0.047619048
par,38,20,5,0.6,2,0.7,4,0.023809524,0.142857143
par,38,20,5,1.3,4,1.4,6,0.010989011,0.071428571
par,38,20,5,1.1,4,1.2,6,0.012987013,0.071428571
par,38,25,10,0.7,2,1,4,0.06122449,0.142857143
par,38,25,10,1.3,2,1.5,4,0.021978022,0.142857143
par,38,25,10,0.8,2,0.8,2,0,0
par,38,25,10,1.6,4,1.9,6,0.026785714,0.071428571
par,38,30,15,2.3,4,2.4,6,0.00621118,0.071428571
par,38,30,15,1.3,2,1.6,4,0.032967033,0.142857143
par,38,30,15,1.1,4,1.4,6,0.038961039,0.071428571
par,38,30,15,1.1,4,1.1,4,0,0
par,38,35,20,1.8,2,1.9,4,0.007936508,0.142857143
par,38,35,20,1.3,4,1.7,6,0.043956044,0.071428571
par,38,35,20,1.1,6,1.9,8,0.103896104,0.047619048
par,38,35,20,1.6,8,2.6,10,0.089285714,0.035714286
par,38,40,25,2.3,2,2.4,4,0.00621118,0.142857143
par,38,40,25,2.2,2,2.4,4,0.012987013,0.142857143
par,38,40,25,1.1,2,1.1,4,0,0.142857143
par,38,45,30,1.8,4,2.5,6,0.055555556,0.071428571
par,38,45,30,2,4,2.4,6,0.028571429,0.071428571
par,38,45,30,0.7,4,1,4,0.06122449,0
par,38,50,35,0.9,4,0,0,0,0
par,38,50,35,1,4,0,0,0,0
par,38,50,35,1.2,4,1.4,6,0.023809524,0.071428571
par,38,50,35,1.1,2,0,0,0,0
par,39,15,0,0.6,4,0.8,4,0.047619048,0
par,39,15,0,0.7,2,0.8,2,0.020408163,0
par,39,20,5,0.8,4,0.8,4,0,0
par,39,20,5,1,4,1.1,4,0.014285714,0
par,39,20,5,1,4,1.2,4,0.028571429,0
par,39,25,10,0.9,4,1.1,6,0.031746032,0.071428571
par,39,25,10,1.2,4,1.2,6,0,0.071428571
par,39,30,15,1.7,4,1.9,4,0.016806723,0
par,39,30,15,1.2,4,1.5,6,0.035714286,0.071428571
par,39,30,15,1,4,1.1,4,0.014285714,0
par,39,30,15,0.5,2,0.7,2,0.057142857,0
par,39,35,20,1.5,4,1.6,4,0.00952381,0
par,39,35,20,0.8,2,1,4,0.035714286,0.142857143
par,39,35,20,0.9,4,0.9,4,0,0
par,39,35,20,1,2,1.2,4,0.028571429,0.142857143
par,39,40,25,1.2,2,1.3,4,0.011904762,0.142857143
par,39,40,25,1.7,4,1.9,6,0.016806723,0.071428571
par,39,45,30,1.7,4,1.7,6,0,0.071428571
par,39,45,30,0.5,2,0.6,4,0.028571429,0.142857143
par,39,50,35,0.7,4,0.7,4,0,0
par,39,50,35,0.7,4,0,0,0,0
par,39,50,35,0.6,2,0.8,2,0.047619048,0
par,39,50,35,0.6,2,0.7,4,0.023809524,0.142857143
par,40,15,0,1,4,1.3,4,0.042857143,0
par,40,15,0,0.6,4,0.7,4,0.023809524,0
par,40,15,0,0.7,4,0.9,4,0.040816327,0
par,40,15,0,1.1,4,1.1,6,0,0.071428571
par,40,20,5,1.1,4,1.1,4,0,0
par,40,20,5,1,4,1.4,4,0.057142857,0
par,40,20,5,1.1,4,1.4,6,0.038961039,0.071428571
par,40,20,5,1.1,4,1.1,4,0,0
par,40,25,10,0.7,4,0.9,4,0.040816327,0
par,40,25,10,1,4,1,4,0,0
par,40,25,10,1.1,4,1.1,6,0,0.071428571
par,40,25,10,0.9,4,1,6,0.015873016,0.071428571
par,40,30,15,1.6,4,1.7,6,0.008928571,0.071428571
par,40,30,15,1.5,4,1.6,4,0.00952381,0
par,40,30,15,0.7,4,0.9,4,0.040816327,0
par,40,30,15,1,4,1.1,6,0.014285714,0.071428571
par,40,35,20,0.8,4,0.9,6,0.017857143,0.071428571
par,40,35,20,1,4,1.3,4,0.042857143,0
par,40,35,20,0.8,4,0.9,6,0.017857143,0.071428571
par,40,35,20,1.1,4,1.2,6,0.012987013,0.071428571
par,40,40,25,1.8,4,1.8,6,0,0.071428571
par,40,40,25,1.4,4,1.6,6,0.020408163,0.071428571
par,40,40,25,1,2,1,2,0,0
par,40,40,25,0.6,2,0.6,2,0,0
par,40,45,30,1.5,4,1.6,6,0.00952381,0.071428571
par,40,45,30,1.4,4,1.5,4,0.010204082,0
par,40,50,35,0.8,4,0.8,4,0,0
par,40,50,35,1.1,6,1.2,6,0.012987013,0
par,40,50,35,0.9,4,1,4,0.015873016,0
par,40,50,35,0.8,2,0.9,4,0.017857143,0.142857143
par,41,15,0,0.8,4,0.8,4,0,0
par,41,15,0,0.5,2,0.5,2,0,0
par,41,20,5,1.1,4,1.2,4,0.012987013,0
par,41,20,5,1.5,4,1.5,6,0,0.071428571
par,41,20,5,1.1,4,1.3,6,0.025974026,0.071428571
par,41,20,5,1,4,1,4,0,0
par,41,25,10,0.5,2,0.6,2,0.028571429,0
par,41,25,10,0.6,4,0.8,4,0.047619048,0
par,41,25,10,1.1,4,1.3,4,0.025974026,0
par,41,25,10,1.1,4,1.2,6,0.012987013,0.071428571
par,41,30,15,1,2,1.1,4,0.014285714,0.142857143
par,41,30,15,1.2,4,1.2,4,0,0
par,41,30,15,1,2,1.2,4,0.028571429,0.142857143
par,41,30,15,0.9,2,1,4,0.015873016,0.142857143
par,41,35,20,1.4,2,1.5,4,0.010204082,0.142857143
par,41,35,20,1.3,4,1.5,6,0.021978022,0.071428571
par,41,35,20,0.9,4,1,6,0.015873016,0.071428571
par,41,40,25,1.9,4,2,6,0.007518797,0.071428571
par,41,40,25,1.1,4,1.1,4,0,0
par,41,40,25,0.7,2,0.8,4,0.020408163,0.142857143
par,41,45,30,1.6,4,1.6,6,0,0.071428571
par,41,45,30,1.6,4,1.7,6,0.008928571,0.071428571
par,41,45,30,0.9,4,1,6,0.015873016,0.071428571
par,41,50,35,1.2,6,1.2,6,0,0
par,41,50,35,1,4,0,0,0,0
par,41,50,35,1,4,1.1,4,0.014285714,0
par,41,50,35,1,2,1,4,0,0.142857143
par,42,15,0,0.9,4,1,4,0.015873016,0
par,42,15,0,1.1,6,1.1,6,0,0
par,42,20,5,0.9,4,1.2,4,0.047619048,0
par,42,20,5,0.8,4,0.9,4,0.017857143,0
par,42,20,5,1,4,1.1,6,0.014285714,0.071428571
par,42,20,5,0.6,2,0.9,4,0.071428571,0.142857143
par,42,25,10,1.3,6,1.5,6,0.021978022,0
par,42,25,10,1,4,1.2,4,0.028571429,0
par,42,25,10,0.8,2,0.9,4,0.017857143,0.142857143
par,42,25,10,0.9,2,1,4,0.015873016,0.142857143
par,42,30,15,0.9,2,0.9,4,0,0.142857143
par,42,30,15,0.7,2,0.9,4,0.040816327,0.142857143
par,42,30,15,0.6,2,0.8,4,0.047619048,0.142857143
par,42,35,20,0.9,4,1,6,0.015873016,0.071428571
par,42,35,20,0.8,4,1,4,0.035714286,0
par,42,35,20,0.7,4,1,6,0.06122449,0.071428571
par,42,35,20,0.8,2,0.9,4,0.017857143,0.142857143
par,42,40,25,1.9,2,1.9,4,0,0.142857143
par,42,40,25,1.3,2,1.6,4,0.032967033,0.142857143
par,42,40,25,1,2,1.1,4,0.014285714,0.142857143
par,42,40,25,0.5,2,0.6,2,0.028571429,0
par,42,45,30,2,6,2.6,8,0.042857143,0.047619048
par,42,45,30,1.9,6,2.2,8,0.022556391,0.047619048
par,42,45,30,0.4,2,0.5,2,0.035714286,0
par,42,45,30,0.4,2,0.6,2,0.071428571,0
par,42,50,35,1.2,6,1.2,6,0,0
par,42,50,35,1,4,0,0,0,0
par,42,50,35,0.9,4,1,4,0.015873016,0
par,43,15,0,0.9,4,1,4,0.015873016,0
par,43,15,0,1.2,4,1.2,6,0,0.071428571
par,43,20,5,1,6,1,6,0,0
par,43,20,5,0.9,4,1.2,6,0.047619048,0.071428571
par,43,20,5,0.7,4,0.9,6,0.040816327,0.071428571
par,43,25,10,1.2,6,1.2,6,0,0
par,43,25,10,0.8,2,0.9,4,0.017857143,0.142857143
par,43,25,10,1,4,1.3,6,0.042857143,0.071428571
par,43,25,10,1.1,4,1.3,6,0.025974026,0.071428571
par,43,30,15,1.5,4,2,4,0.047619048,0
par,43,30,15,1.8,4,2.1,6,0.023809524,0.071428571
par,43,30,15,1,4,1.2,6,0.028571429,0.071428571
par,43,30,15,0.4,2,0.7,4,0.107142857,0.142857143
par,43,35,20,1.3,4,1.6,6,0.032967033,0.071428571
par,43,35,20,1.2,2,1.3,6,0.011904762,0.285714286
par,43,35,20,0.7,4,1.1,6,0.081632653,0.071428571
par,43,40,25,1.4,2,1.5,4,0.010204082,0.142857143
par,43,40,25,1.6,4,2.1,6,0.044642857,0.071428571
par,43,45,30,1.7,4,2.1,6,0.033613445,0.071428571
par,43,45,30,1.5,4,1.8,4,0.028571429,0
par,43,45,30,0.5,2,0.6,2,0.028571429,0
par,43,50,35,0.5,2,0.6,2,0.028571429,0
par,43,50,35,1.2,2,1.2,4,0,0.142857143
par,43,50,35,1,2,1.1,4,0.014285714,0.142857143
par,43,50,35,0.8,4,1.1,5,0.053571429,0.035714286
par,44,15,0,0.9,6,1.1,6,0.031746032,0
par,44,15,0,0.8,4,0.9,6,0.017857143,0.071428571
par,44,15,0,0.7,2,1,4,0.06122449,0.142857143
par,44,15,0,1.1,4,1.3,6,0.025974026,0.071428571
par,44,20,5,1.8,4,1.8,6,0,0.071428571
par,44,20,5,0.8,4,0.8,4,0,0
par,44,20,5,1.2,6,1.2,6,0,0
par,44,20,5,1.3,4,1.6,4,0.032967033,0
par,44,25,10,1.3,4,1.3,4,0,0
par,44,25,10,1.3,4,1.4,4,0.010989011,0
par,44,25,10,1.6,6,1.8,6,0.017857143,0
par,44,25,10,0.9,4,0.9,6,0,0.071428571
par,44,30,15,1.1,4,1.1,6,0,0.071428571
par,44,30,15,1.2,2,1.3,4,0.011904762,0.142857143
par,44,30,15,1.7,6,1.8,8,0.008403361,0.047619048
par,44,30,15,1,4,1.1,6,0.014285714,0.071428571
par,44,35,20,1.6,4,1.6,6,0,0.071428571
par,44,35,20,1.5,4,1.8,6,0.028571429,0.071428571
par,44,35,20,1.2,4,1.5,6,0.035714286,0.071428571
par,44,35,20,1.2,8,1.5,10,0.035714286,0.035714286
par,44,40,25,1.6,4,1.8,6,0.017857143,0.071428571
par,44,40,25,1.8,4,1.8,6,0,0.071428571
par,44,40,25,1.1,6,1.2,8,0.012987013,0.047619048
par,44,40,25,1,4,1.3,6,0.042857143,0.071428571
par,44,45,30,1.1,6,1.5,8,0.051948052,0.047619048
par,44,45,30,1.4,6,1.8,6,0.040816327,0
par,44,45,30,1,4,1.2,6,0.028571429,0.071428571
par,44,50,35,0.7,6,0.9,6,0.040816327,0
par,44,50,35,1,6,1.1,8,0.014285714,0.047619048
par,44,50,35,1.2,4,1.2,4,0,0
par,44,50,35,1.2,4,1.3,6,0.011904762,0.071428571
par,45,15,0,1,4,1.1,4,0.014285714,0
par,45,15,0,0.4,2,0.5,2,0.035714286,0
par,45,20,5,0.9,4,0.9,4,0,0
par,45,20,5,1.6,6,1.8,8,0.017857143,0.047619048
par,45,20,5,0.6,2,0.8,4,0.047619048,0.142857143
par,45,25,10,1.1,4,1.1,4,0,0
par,45,25,10,1.1,4,1.2,6,0.012987013,0.071428571
par,45,25,10,1.3,6,1.5,6,0.021978022,0
par,45,30,15,1.9,6,2.5,8,0.045112782,0.047619048
par,45,30,15,0.9,2,0.9,4,0,0.142857143
par,45,30,15,1.1,4,1.3,4,0.025974026,0
par,45,35,20,0.8,2,1,4,0.035714286,0.142857143
par,45,35,20,0.8,4,1.1,6,0.053571429,0.071428571
par,45,35,20,0.1,2,0.3,4,0.285714286,0.142857143
par,45,40,25,1.6,4,1.9,6,0.026785714,0.071428571
par,45,40,25,2.1,4,2.5,6,0.027210884,0.071428571
par,45,45,30,1.8,4,2.2,6,0.031746032,0.071428571
par,45,45,30,2.1,6,3,8,0.06122449,0.047619048
par,45,50,35,0.7,4,0.7,4,0,0
par,45,50,35,0.7,4,0.9,4,0.040816327,0
par,45,50,35,0.5,2,0.6,2,0.028571429,0
par,45,50,35,0.5,2,0.8,2,0.085714286,0
par,46,15,0,0.6,2,0.7,2,0.023809524,0
par,46,15,0,0.5,2,0.6,2,0.028571429,0
par,46,20,5,0.9,4,0.9,4,0,0
par,46,20,5,1,4,1,6,0,0.071428571
par,46,20,5,1.1,4,1.3,6,0.025974026,0.071428571
par,46,20,5,1.1,4,1.3,6,0.025974026,0.071428571
par,46,25,10,0.6,4,0.9,6,0.071428571,0.071428571
par,46,25,10,1,4,1.2,6,0.028571429,0.071428571
par,46,25,10,1.2,4,1.3,4,0.011904762,0
par,46,30,15,1.1,6,1.6,8,0.064935065,0.047619048
par,46,35,20,1.4,4,1.5,6,0.010204082,0.071428571
par,46,35,20,1,4,1.3,4,0.042857143,0
par,46,35,20,0.3,2,0.4,3,0.047619048,0.071428571
par,46,35,20,0.7,2,1,4,0.06122449,0.142857143
par,46,40,25,1.6,4,2,6,0.035714286,0.071428571
par,46,40,25,1.8,4,2.1,6,0.023809524,0.071428571
par,46,45,30,1.2,2,1.2,4,0,0.142857143
par,46,45,30,2.2,6,2.9,8,0.045454545,0.047619048
