"","species","family","dayTemp","nightTemp","stemLen1","leafNum1","stemLen2","leafNum2","rgrStem","rgrLeaf","familyI","RGR","dayTempc","RGRs"
"1307","eas",92,35,20,0.4,4,0.5,6,0.035714286,0.071428571,10,0.071428571,2,2.6335877770605
"1308","eas",92,35,20,0.6,6,0.8,12,0.047619048,0.142857143,10,0.142857143,2,5.26717559099123
"1309","eas",92,40,25,0.4,6,0.6,8,0.071428571,0.047619048,10,0.047619048,7,1.75572520928715
"1310","eas",92,40,25,0.4,4,0.4,6,0,0.071428571,10,0.071428571,7,2.6335877770605
"1311","eas",92,40,25,0.4,4,0.5,4,0.035714286,0,10,0,7,0
"1312","eas",92,40,25,0.7,6,0.9,6,0.040816327,0,10,0,7,0
"1313","eas",92,45,30,0.5,6,0.6,6,0.028571429,0,10,0,12,0
"1314","eas",92,45,30,0.7,4,0.9,4,0.040816327,0,10,0,12,0
"1315","eas",92,45,30,0.1,4,0.1,4,0,0,10,0,12,0
"1316","eas",92,45,30,0.3,4,0.5,6,0.095238095,0.071428571,10,0.071428571,12,2.6335877770605
"1317","eas",92,50,35,0.3,4,0,0,0,0,10,0,17,0
"1318","eas",92,50,35,0.3,4,0,0,0,0,10,0,17,0
"1319","eas",92,50,35,0.3,4,0,0,0,0,10,0,17,0
"1320","eas",92,50,35,0.5,4,0,0,0,0,10,0,17,0
"1321","eas",93,15,0,0.5,6,0.6,6,0.028571429,0,11,0,-18,0
"1322","eas",93,15,0,0.4,6,0.5,6,0.035714286,0,11,0,-18,0
"1323","eas",93,15,0,0.6,6,0.7,6,0.023809524,0,11,0,-18,0
"1324","eas",93,15,0,0.3,4,0.3,4,0,0,11,0,-18,0
"1325","eas",93,20,5,0.2,4,0.4,6,0.142857143,0.071428571,11,0.071428571,-13,2.6335877770605
"1326","eas",93,20,5,0.4,6,0.4,8,0,0.047619048,11,0.047619048,-13,1.75572520928715
"1327","eas",93,20,5,0.4,4,0.5,6,0.035714286,0.071428571,11,0.071428571,-13,2.6335877770605
"1328","eas",93,20,5,0.3,4,0.5,6,0.095238095,0.071428571,11,0.071428571,-13,2.6335877770605
"1329","eas",93,25,10,0.4,6,0.5,6,0.035714286,0,11,0,-8,0
"1330","eas",93,25,10,0.5,6,0.6,6,0.028571429,0,11,0,-8,0
"1331","eas",93,25,10,0.7,6,0.9,8,0.040816327,0.047619048,11,0.047619048,-8,1.75572520928715
"1332","eas",93,25,10,0.1,4,0.1,4,0,0,11,0,-8,0
"1333","eas",93,30,15,0.3,6,0.4,6,0.047619048,0,11,0,-3,0
"1334","eas",93,30,15,0.8,6,1.1,6,0.053571429,0,11,0,-3,0
"1335","eas",93,30,15,0.7,6,1.1,12,0.081632653,0.142857143,11,0.142857143,-3,5.26717559099123
"1336","eas",93,30,15,0.5,6,0.8,8,0.085714286,0.047619048,11,0.047619048,-3,1.75572520928715
"1337","eas",93,35,20,0.1,4,0.2,4,0.142857143,0,11,0,2,0
"1338","eas",93,35,20,0.3,4,0.3,6,0,0.071428571,11,0.071428571,2,2.6335877770605
"1339","eas",93,35,20,0.4,6,0.7,8,0.107142857,0.047619048,11,0.047619048,2,1.75572520928715
"1340","eas",93,35,20,0.5,6,0.7,8,0.057142857,0.047619048,11,0.047619048,2,1.75572520928715
"1341","eas",93,40,25,0.8,4,0.9,6,0.017857143,0.071428571,11,0.071428571,7,2.6335877770605
"1342","eas",93,40,25,0.7,4,0.8,6,0.020408163,0.071428571,11,0.071428571,7,2.6335877770605
"1343","eas",93,40,25,1,6,1.1,12,0.014285714,0.142857143,11,0.142857143,7,5.26717559099123
"1344","eas",93,40,25,0.5,6,0.5,6,0,0,11,0,7,0
"1345","eas",93,45,30,0.5,6,0.6,6,0.028571429,0,11,0,12,0
"1346","eas",93,45,30,0.4,4,0.6,4,0.071428571,0,11,0,12,0
"1347","eas",93,45,30,0.1,4,0.1,4,0,0,11,0,12,0
"1348","eas",93,45,30,0.5,6,0.6,6,0.028571429,0,11,0,12,0
"1349","eas",93,50,35,0.3,4,0,0,0,0,11,0,17,0
"1350","eas",93,50,35,0.1,4,0,0,0,0,11,0,17,0
"1351","eas",93,50,35,0.3,4,0,0,0,0,11,0,17,0
"1352","eas",93,50,35,0.6,6,0,0,0,0,11,0,17,0
"1353","eas",94,15,0,0.4,6,0.4,6,0,0,12,0,-18,0
"1354","eas",94,15,0,0.2,6,0.3,6,0.071428571,0,12,0,-18,0
"1355","eas",94,15,0,0.3,5,0.4,6,0.047619048,0.028571429,12,0.028571429,-18,1.05343513294634
"1356","eas",94,15,0,0.3,4,0.3,6,0,0.071428571,12,0.071428571,-18,2.6335877770605
"1357","eas",94,20,5,0.2,4,0.3,6,0.071428571,0.071428571,12,0.071428571,-13,2.6335877770605
"1358","eas",94,20,5,0.7,6,0.7,8,0,0.047619048,12,0.047619048,-13,1.75572520928715
"1359","eas",94,20,5,0.1,4,0.1,4,0,0,12,0,-13,0
"1360","eas",94,20,5,0.6,6,0.7,8,0.023809524,0.047619048,12,0.047619048,-13,1.75572520928715
"1361","eas",94,25,10,0.6,4,0.6,6,0,0.071428571,12,0.071428571,-8,2.6335877770605
"1362","eas",94,25,10,0.3,6,0.4,6,0.047619048,0,12,0,-8,0
"1363","eas",94,25,10,0.6,4,0.6,6,0,0.071428571,12,0.071428571,-8,2.6335877770605
"1364","eas",94,25,10,0.3,4,0.6,6,0.142857143,0.071428571,12,0.071428571,-8,2.6335877770605
"1365","eas",94,30,15,0.2,6,0.4,6,0.142857143,0,12,0,-3,0
"1366","eas",94,30,15,0.1,4,0.1,4,0,0,12,0,-3,0
"1367","eas",94,30,15,0.4,6,0.6,6,0.071428571,0,12,0,-3,0
"1368","eas",94,30,15,0.7,6,0.8,8,0.020408163,0.047619048,12,0.047619048,-3,1.75572520928715
"1369","eas",94,35,20,0.5,6,0.6,6,0.028571429,0,12,0,2,0
"1370","eas",94,35,20,0.1,4,0.1,4,0,0,12,0,2,0
"1371","eas",94,35,20,0.4,4,0.6,6,0.071428571,0.071428571,12,0.071428571,2,2.6335877770605
"1372","eas",94,35,20,0.3,6,0.7,10,0.19047619,0.095238095,12,0.095238095,2,3.51145038170408
"1373","eas",94,40,25,0.6,6,0.8,6,0.047619048,0,12,0,7,0
"1374","eas",94,40,25,0.4,4,0.4,6,0,0.071428571,12,0.071428571,7,2.6335877770605
"1375","eas",94,40,25,0.4,4,0.5,6,0.035714286,0.071428571,12,0.071428571,7,2.6335877770605
"1376","eas",94,40,25,0.4,6,0.5,6,0.035714286,0,12,0,7,0
"1377","eas",94,45,30,0.4,6,0.5,6,0.035714286,0,12,0,12,0
"1378","eas",94,45,30,0.7,6,0.9,8,0.040816327,0.047619048,12,0.047619048,12,1.75572520928715
"1379","eas",94,45,30,0.3,6,0.3,6,0,0,12,0,12,0
"1380","eas",94,45,30,0.4,4,0.5,4,0.035714286,0,12,0,12,0
"1381","eas",94,50,35,0.2,4,0,0,0,0,12,0,17,0
"1382","eas",94,50,35,0.2,6,0,0,0,0,12,0,17,0
"1383","eas",94,50,35,0.2,4,0,0,0,0,12,0,17,0
"1384","eas",94,50,35,0.5,6,0,0,0,0,12,0,17,0
"1385","eas",95,15,0,0.4,6,0.5,6,0.035714286,0,13,0,-18,0
"1386","eas",95,15,0,0.3,4,0.4,6,0.047619048,0.071428571,13,0.071428571,-18,2.6335877770605
"1387","eas",95,15,0,0.5,6,0.5,6,0,0,13,0,-18,0
"1388","eas",95,15,0,0.5,4,0.5,4,0,0,13,0,-18,0
"1389","eas",95,20,5,0.3,6,0.4,6,0.047619048,0,13,0,-13,0
"1390","eas",95,20,5,0.3,4,0.3,4,0,0,13,0,-13,0
"1391","eas",95,20,5,0.5,4,0.5,6,0,0.071428571,13,0.071428571,-13,2.6335877770605
"1392","eas",95,20,5,0.5,4,0.5,6,0,0.071428571,13,0.071428571,-13,2.6335877770605
"1393","eas",95,25,10,0.2,4,0.3,6,0.071428571,0.071428571,13,0.071428571,-8,2.6335877770605
"1394","eas",95,25,10,0.4,4,0.5,6,0.035714286,0.071428571,13,0.071428571,-8,2.6335877770605
"1395","eas",95,25,10,0.4,6,0.6,6,0.071428571,0,13,0,-8,0
"1396","eas",95,25,10,0.3,4,0.3,4,0,0,13,0,-8,0
"1397","eas",95,30,15,0.1,4,0.2,4,0.142857143,0,13,0,-3,0
"1398","eas",95,30,15,0.3,4,0.5,6,0.095238095,0.071428571,13,0.071428571,-3,2.6335877770605
"1399","eas",95,30,15,0.7,6,0.9,6,0.040816327,0,13,0,-3,0
"1400","eas",95,30,15,0.4,6,0.6,6,0.071428571,0,13,0,-3,0
"1401","eas",95,35,20,0.2,2,0.4,4,0.142857143,0.142857143,13,0.142857143,2,5.26717559099123
"1402","eas",95,35,20,0.3,4,0.4,6,0.047619048,0.071428571,13,0.071428571,2,2.6335877770605
"1403","eas",95,35,20,0.3,4,0.5,6,0.095238095,0.071428571,13,0.071428571,2,2.6335877770605
"1404","eas",95,35,20,0.4,6,0.6,8,0.071428571,0.047619048,13,0.047619048,2,1.75572520928715
"1405","eas",95,40,25,0.3,4,0.5,6,0.095238095,0.071428571,13,0.071428571,7,2.6335877770605
"1406","eas",95,40,25,0.4,4,0.4,6,0,0.071428571,13,0.071428571,7,2.6335877770605
"1407","eas",95,40,25,0.2,4,0.3,4,0.071428571,0,13,0,7,0
"1408","eas",95,40,25,0.5,4,0.5,6,0,0.071428571,13,0.071428571,7,2.6335877770605
"1409","eas",95,45,30,0.4,4,0.5,4,0.035714286,0,13,0,12,0
"1410","eas",95,45,30,0.5,4,0.6,4,0.028571429,0,13,0,12,0
"1411","eas",95,45,30,0.2,4,0.2,4,0,0,13,0,12,0
"1412","eas",95,45,30,0.5,6,0.6,6,0.028571429,0,13,0,12,0
"1413","eas",95,50,35,0.2,4,0,0,0,0,13,0,17,0
"1414","eas",95,50,35,0.6,6,0,0,0,0,13,0,17,0
"1415","eas",95,50,35,0.5,4,0,0,0,0,13,0,17,0
"1416","eas",95,50,35,0.2,4,0,0,0,0,13,0,17,0
"1417","eas",96,15,0,0.3,4,0.3,6,0,0.071428571,14,0.071428571,-18,2.6335877770605
"1418","eas",96,15,0,0.4,4,0.5,6,0.035714286,0.071428571,14,0.071428571,-18,2.6335877770605
"1419","eas",96,15,0,0.3,4,0.3,4,0,0,14,0,-18,0
"1420","eas",96,15,0,0.4,6,0.6,6,0.071428571,0,14,0,-18,0
"1421","eas",96,20,5,0.5,4,0.5,4,0,0,14,0,-13,0
"1422","eas",96,20,5,0.3,4,0.5,6,0.095238095,0.071428571,14,0.071428571,-13,2.6335877770605
"1423","eas",96,20,5,0.4,4,0.5,6,0.035714286,0.071428571,14,0.071428571,-13,2.6335877770605
"1424","eas",96,20,5,0.4,4,0.5,6,0.035714286,0.071428571,14,0.071428571,-13,2.6335877770605
"1425","eas",96,25,10,0.4,4,0.6,6,0.071428571,0.071428571,14,0.071428571,-8,2.6335877770605
"1426","eas",96,25,10,0.5,6,0.6,6,0.028571429,0,14,0,-8,0
"1427","eas",96,25,10,0.4,4,0.5,4,0.035714286,0,14,0,-8,0
"1428","eas",96,25,10,0.2,6,0.3,6,0.071428571,0,14,0,-8,0
"1429","eas",96,30,15,0.1,4,0.1,4,0,0,14,0,-3,0
"1430","eas",96,30,15,0.4,6,0.6,6,0.071428571,0,14,0,-3,0
"1431","eas",96,30,15,0.5,6,0.9,6,0.114285714,0,14,0,-3,0
"1432","eas",96,35,20,0.2,4,0.3,4,0.071428571,0,14,0,2,0
"1433","eas",96,35,20,0.1,4,0.3,4,0.285714286,0,14,0,2,0
"1434","eas",96,35,20,0.3,4,0.5,6,0.095238095,0.071428571,14,0.071428571,2,2.6335877770605
"1435","eas",96,35,20,0.5,6,0.6,8,0.028571429,0.047619048,14,0.047619048,2,1.75572520928715
"1436","eas",96,40,25,0.2,4,0.3,4,0.071428571,0,14,0,7,0
"1437","eas",96,40,25,0.4,4,0.6,6,0.071428571,0.071428571,14,0.071428571,7,2.6335877770605
"1438","eas",96,40,25,0.2,4,0.2,4,0,0,14,0,7,0
"1439","eas",96,40,25,0.6,6,0.6,6,0,0,14,0,7,0
"1440","eas",96,45,30,0.6,6,0.6,6,0,0,14,0,12,0
"1441","eas",96,45,30,0.2,4,0.3,4,0.071428571,0,14,0,12,0
"1442","eas",96,45,30,0.2,4,0.2,4,0,0,14,0,12,0
"1443","eas",96,45,30,0.1,2,0,0,0,0,14,0,12,0
"1444","eas",96,50,35,0.3,4,0,0,0,0,14,0,17,0
"1445","eas",96,50,35,0.5,6,0,0,0,0,14,0,17,0
"1446","eas",96,50,35,0.2,4,0,0,0,0,14,0,17,0
"1447","eas",96,50,35,0.5,6,0,0,0,0,14,0,17,0
"1448","eas",97,15,0,0.5,6,0.5,6,0,0,15,0,-18,0
"1449","eas",97,15,0,0.2,6,0.3,6,0.071428571,0,15,0,-18,0
"1450","eas",97,15,0,0.6,6,0.6,6,0,0,15,0,-18,0
"1451","eas",97,15,0,0.3,4,0.3,4,0,0,15,0,-18,0
"1452","eas",97,20,5,0.2,8,0.5,8,0.214285714,0,15,0,-13,0
"1453","eas",97,20,5,0.4,6,0.5,8,0.035714286,0.047619048,15,0.047619048,-13,1.75572520928715
"1454","eas",97,20,5,0.4,6,0.4,6,0,0,15,0,-13,0
"1455","eas",97,20,5,0.1,4,0.3,4,0.285714286,0,15,0,-13,0
"1456","eas",97,25,10,0.5,6,0.6,6,0.028571429,0,15,0,-8,0
"1457","eas",97,25,10,0.4,6,0.7,8,0.107142857,0.047619048,15,0.047619048,-8,1.75572520928715
"1458","eas",97,25,10,0.1,4,0.2,4,0.142857143,0,15,0,-8,0
"1459","eas",97,25,10,0.4,4,0.5,6,0.035714286,0.071428571,15,0.071428571,-8,2.6335877770605
"1460","eas",97,30,15,0.4,6,0.7,6,0.107142857,0,15,0,-3,0
"1461","eas",97,30,15,0.4,6,0.6,6,0.071428571,0,15,0,-3,0
"1462","eas",97,30,15,0.5,6,0.7,8,0.057142857,0.047619048,15,0.047619048,-3,1.75572520928715
"1463","eas",97,30,15,0.6,6,1.1,14,0.119047619,0.19047619,15,0.19047619,-3,7.02290076340816
"1464","eas",97,35,20,0.4,4,0.6,4,0.071428571,0,15,0,2,0
"1465","eas",97,35,20,0.5,4,0.7,6,0.057142857,0.071428571,15,0.071428571,2,2.6335877770605
"1466","eas",97,35,20,0.2,6,0.3,8,0.071428571,0.047619048,15,0.047619048,2,1.75572520928715
"1467","eas",97,35,20,0.4,6,0.7,8,0.107142857,0.047619048,15,0.047619048,2,1.75572520928715
"1468","eas",97,40,25,0.6,6,0.9,6,0.071428571,0,15,0,7,0
"1469","eas",97,40,25,0.3,4,0.5,4,0.095238095,0,15,0,7,0
"1470","eas",97,40,25,0.3,4,0.3,6,0,0.071428571,15,0.071428571,7,2.6335877770605
"1471","eas",97,40,25,0.6,6,0.7,6,0.023809524,0,15,0,7,0
"1472","eas",97,45,30,0.5,4,0.6,6,0.028571429,0.071428571,15,0.071428571,12,2.6335877770605
"1473","eas",97,45,30,0.6,6,0.6,6,0,0,15,0,12,0
"1474","eas",97,45,30,0.1,4,0.2,4,0.142857143,0,15,0,12,0
"1475","eas",97,45,30,0.3,4,0.3,4,0,0,15,0,12,0
"1476","eas",97,50,35,0.4,4,0,0,0,0,15,0,17,0
"1477","eas",97,50,35,0.5,4,0,0,0,0,15,0,17,0
"1478","eas",97,50,35,0.4,6,0,0,0,0,15,0,17,0
"1479","eas",97,50,35,0.5,6,0,0,0,0,15,0,17,0
"1480","eas",98,15,0,0.3,4,0.4,6,0.047619048,0.071428571,16,0.071428571,-18,2.6335877770605
"1481","eas",98,15,0,0.2,4,0.2,6,0,0.071428571,16,0.071428571,-18,2.6335877770605
"1482","eas",98,15,0,0.3,4,0.4,4,0.047619048,0,16,0,-18,0
"1483","eas",98,15,0,0.5,6,0.7,6,0.057142857,0,16,0,-18,0
"1484","eas",98,20,5,0.5,6,0.5,6,0,0,16,0,-13,0
"1485","eas",98,20,5,0.3,4,0.3,4,0,0,16,0,-13,0
"1486","eas",98,20,5,0.4,4,0.4,6,0,0.071428571,16,0.071428571,-13,2.6335877770605
"1487","eas",98,20,5,0.2,4,0.3,4,0.071428571,0,16,0,-13,0
"1488","eas",98,25,10,0.3,4,0.4,4,0.047619048,0,16,0,-8,0
"1489","eas",98,25,10,0.3,4,0.5,4,0.095238095,0,16,0,-8,0
"1490","eas",98,25,10,0.6,4,0.6,6,0,0.071428571,16,0.071428571,-8,2.6335877770605
"1491","eas",98,25,10,0.2,4,0.3,4,0.071428571,0,16,0,-8,0
"1492","eas",98,30,15,0.2,4,0.3,4,0.071428571,0,16,0,-3,0
"1493","eas",98,30,15,0.2,4,0.3,4,0.071428571,0,16,0,-3,0
"1494","eas",98,30,15,0.4,6,0.5,6,0.035714286,0,16,0,-3,0
"1495","eas",98,30,15,0.4,6,0.4,6,0,0,16,0,-3,0
"1496","eas",98,35,20,0.3,4,0.3,4,0,0,16,0,2,0
"1497","eas",98,35,20,0.3,4,0.5,6,0.095238095,0.071428571,16,0.071428571,2,2.6335877770605
"1498","eas",98,35,20,0.2,4,0.3,6,0.071428571,0.071428571,16,0.071428571,2,2.6335877770605
"1499","eas",98,35,20,0.3,6,0.5,6,0.095238095,0,16,0,2,0
"1500","eas",98,40,25,0.4,6,0.7,6,0.107142857,0,16,0,7,0
"1501","eas",98,40,25,0.6,4,0.7,4,0.023809524,0,16,0,7,0
"1502","eas",98,40,25,0.2,4,0.3,4,0.071428571,0,16,0,7,0
"1503","eas",98,40,25,0.3,6,0.5,6,0.095238095,0,16,0,7,0
"1504","eas",98,45,30,0.6,4,0.7,4,0.023809524,0,16,0,12,0
"1505","eas",98,45,30,0.3,4,0.5,4,0.095238095,0,16,0,12,0
"1506","eas",98,45,30,0.1,2,0.2,2,0.142857143,0,16,0,12,0
"1507","eas",98,45,30,0.4,4,0.6,4,0.071428571,0,16,0,12,0
"1508","eas",98,50,35,0.3,4,0,0,0,0,16,0,17,0
"1509","eas",98,50,35,0.1,4,0,0,0,0,16,0,17,0
"1510","eas",98,50,35,0.2,4,0,0,0,0,16,0,17,0
"1511","eas",98,50,35,0.2,4,0,0,0,0,16,0,17,0
"1512","eas",99,15,0,0.1,4,0.2,6,0.142857143,0.071428571,17,0.071428571,-18,2.6335877770605
"1513","eas",99,15,0,0.2,4,0.3,8,0.071428571,0.142857143,17,0.142857143,-18,5.26717559099123
"1514","eas",99,15,0,0.1,4,0.2,4,0.142857143,0,17,0,-18,0
"1515","eas",99,15,0,0.4,4,0.4,4,0,0,17,0,-18,0
"1516","eas",99,20,5,0.3,6,0.3,6,0,0,17,0,-13,0
"1517","eas",99,20,5,0.2,4,0.2,6,0,0.071428571,17,0.071428571,-13,2.6335877770605
"1518","eas",99,20,5,0.3,4,0.5,6,0.095238095,0.071428571,17,0.071428571,-13,2.6335877770605
"1519","eas",99,20,5,0.4,4,0.4,6,0,0.071428571,17,0.071428571,-13,2.6335877770605
"1520","eas",99,25,10,0.1,4,0.2,6,0.142857143,0.071428571,17,0.071428571,-8,2.6335877770605
"1521","eas",99,25,10,0.2,4,0.2,4,0,0,17,0,-8,0
"1522","eas",99,25,10,0.2,4,0.4,6,0.142857143,0.071428571,17,0.071428571,-8,2.6335877770605
"1523","eas",99,25,10,0.2,4,0.3,6,0.071428571,0.071428571,17,0.071428571,-8,2.6335877770605
"1524","eas",99,30,15,0.2,4,0.2,4,0,0,17,0,-3,0
"1525","eas",99,30,15,0.3,4,0.3,4,0,0,17,0,-3,0
"1526","eas",99,30,15,0.1,6,0.3,6,0.285714286,0,17,0,-3,0
"1527","eas",99,30,15,0.5,6,0.7,6,0.057142857,0,17,0,-3,0
"1528","eas",99,35,20,0.3,6,0.3,6,0,0,17,0,2,0
"1529","eas",99,35,20,0.2,4,0.4,5,0.142857143,0.035714286,17,0.035714286,2,1.31679390696537
"1530","eas",99,35,20,0.2,6,0.3,6,0.071428571,0,17,0,2,0
"1531","eas",99,35,20,0.3,6,0.4,8,0.047619048,0.047619048,17,0.047619048,2,1.75572520928715
"1532","eas",99,40,25,0.2,4,0.2,4,0,0,17,0,7,0
"1533","eas",99,40,25,0.1,2,0.2,4,0.142857143,0.142857143,17,0.142857143,7,5.26717559099123
"1534","eas",99,40,25,0.1,4,0.3,4,0.285714286,0,17,0,7,0
"1535","eas",99,40,25,0.4,6,0.6,6,0.071428571,0,17,0,7,0
"1536","eas",99,45,30,0.2,4,0.2,4,0,0,17,0,12,0
"1537","eas",99,45,30,0.1,4,0.2,4,0.142857143,0,17,0,12,0
"1538","eas",99,45,30,0.4,4,0.4,4,0,0,17,0,12,0
"1539","eas",99,45,30,0.2,4,0.2,4,0,0,17,0,12,0
"1540","eas",99,50,35,0.1,2,0,0,0,0,17,0,17,0
"1541","eas",99,50,35,0.2,4,0,0,0,0,17,0,17,0
"1542","eas",99,50,35,0.3,4,0,0,0,0,17,0,17,0
"1543","eas",99,50,35,0.1,4,0,0,0,0,17,0,17,0
"1544","eas",100,15,0,0.4,6,0.5,6,0.035714286,0,18,0,-18,0
"1545","eas",100,15,0,0.4,6,0.5,8,0.035714286,0.047619048,18,0.047619048,-18,1.75572520928715
"1546","eas",100,15,0,0.5,6,0.6,6,0.028571429,0,18,0,-18,0
"1547","eas",100,15,0,0.2,6,0.3,6,0.071428571,0,18,0,-18,0
"1548","eas",100,20,5,0.3,6,0.4,6,0.047619048,0,18,0,-13,0
"1549","eas",100,20,5,0.4,6,0.5,6,0.035714286,0,18,0,-13,0
"1550","eas",100,20,5,0.4,6,0.5,6,0.035714286,0,18,0,-13,0
"1551","eas",100,20,5,0.7,6,0.7,6,0,0,18,0,-13,0
"1552","eas",100,25,10,0.3,4,0.4,6,0.047619048,0.071428571,18,0.071428571,-8,2.6335877770605
"1553","eas",100,25,10,0.7,4,0.7,6,0,0.071428571,18,0.071428571,-8,2.6335877770605
"1554","eas",100,25,10,0.4,4,0.4,6,0,0.071428571,18,0.071428571,-8,2.6335877770605
"1555","eas",100,30,15,0.5,6,0.7,6,0.057142857,0,18,0,-3,0
"1556","eas",100,30,15,0.2,4,0.2,4,0,0,18,0,-3,0
"1557","eas",100,30,15,0.6,8,0.9,16,0.071428571,0.142857143,18,0.142857143,-3,5.26717559099123
"1558","eas",100,30,15,0.6,6,1,12,0.095238095,0.142857143,18,0.142857143,-3,5.26717559099123
"1559","eas",100,35,20,0.6,4,0.7,6,0.023809524,0.071428571,18,0.071428571,2,2.6335877770605
"1560","eas",100,35,20,0.4,6,0.8,8,0.142857143,0.047619048,18,0.047619048,2,1.75572520928715
"1561","eas",100,35,20,0.4,6,0.7,8,0.107142857,0.047619048,18,0.047619048,2,1.75572520928715
"1562","eas",100,35,20,0.7,6,1.1,12,0.081632653,0.142857143,18,0.142857143,2,5.26717559099123
"1563","eas",100,40,25,0.7,4,0.9,6,0.040816327,0.071428571,18,0.071428571,7,2.6335877770605
"1564","eas",100,40,25,0.3,4,0.3,4,0,0,18,0,7,0
"1565","eas",100,40,25,0.6,6,0.6,6,0,0,18,0,7,0
"1566","eas",100,40,25,0.7,6,0.7,6,0,0,18,0,7,0
"1567","eas",100,45,30,0.5,4,0.6,6,0.028571429,0.071428571,18,0.071428571,12,2.6335877770605
"1568","eas",100,45,30,0.3,4,0.5,4,0.095238095,0,18,0,12,0
"1569","eas",100,45,30,0.4,6,0.5,6,0.035714286,0,18,0,12,0
"1570","eas",100,45,30,0.6,6,0.9,8,0.071428571,0.047619048,18,0.047619048,12,1.75572520928715
"1571","eas",100,50,35,0.4,4,0,0,0,0,18,0,17,0
"1572","eas",100,50,35,0.3,4,0,0,0,0,18,0,17,0
"1573","eas",100,50,35,0.1,4,0,0,0,0,18,0,17,0
"1574","eas",100,50,35,0.3,4,0,0,0,0,18,0,17,0
"1575","eas",101,15,0,0.4,4,0.5,8,0.035714286,0.142857143,19,0.142857143,-18,5.26717559099123
"1576","eas",101,15,0,0.4,6,0.6,6,0.071428571,0,19,0,-18,0
"1577","eas",101,15,0,0.4,6,0.5,6,0.035714286,0,19,0,-18,0
"1578","eas",101,15,0,0.5,4,0.6,4,0.028571429,0,19,0,-18,0
"1579","eas",101,20,5,0.5,4,0.6,6,0.028571429,0.071428571,19,0.071428571,-13,2.6335877770605
"1580","eas",101,20,5,0.5,6,0.7,8,0.057142857,0.047619048,19,0.047619048,-13,1.75572520928715
"1581","eas",101,20,5,0.9,6,0.9,6,0,0,19,0,-13,0
"1582","eas",101,20,5,1.2,6,1.3,6,0.011904762,0,19,0,-13,0
"1583","eas",101,25,10,0.6,6,0.6,8,0,0.047619048,19,0.047619048,-8,1.75572520928715
"1584","eas",101,25,10,0.4,4,0.4,6,0,0.071428571,19,0.071428571,-8,2.6335877770605
"1585","eas",101,25,10,0.8,6,0.8,6,0,0,19,0,-8,0
"1586","eas",101,25,10,0.7,6,1,12,0.06122449,0.142857143,19,0.142857143,-8,5.26717559099123
"1587","eas",101,30,15,0.4,6,0.5,6,0.035714286,0,19,0,-3,0
"1588","eas",101,30,15,0.5,4,0.8,6,0.085714286,0.071428571,19,0.071428571,-3,2.6335877770605
"1589","eas",101,30,15,1,6,1.8,14,0.114285714,0.19047619,19,0.19047619,-3,7.02290076340816
"1590","eas",101,30,15,0.5,6,0.8,6,0.085714286,0,19,0,-3,0
"1591","eas",101,35,20,0.4,4,0.5,4,0.035714286,0,19,0,2,0
"1592","eas",101,35,20,0.6,6,0.8,8,0.047619048,0.047619048,19,0.047619048,2,1.75572520928715
"1593","eas",101,35,20,0.3,6,0.4,6,0.047619048,0,19,0,2,0
"1594","eas",101,35,20,0.6,6,1,8,0.095238095,0.047619048,19,0.047619048,2,1.75572520928715
"1595","eas",101,40,25,0.9,6,1.1,6,0.031746032,0,19,0,7,0
"1596","eas",101,40,25,0.6,6,0.9,8,0.071428571,0.047619048,19,0.047619048,7,1.75572520928715
"1597","eas",101,40,25,0.6,6,0.7,6,0.023809524,0,19,0,7,0
"1598","eas",101,40,25,0.6,6,0.6,6,0,0,19,0,7,0
"1599","eas",101,45,30,0.6,6,1,6,0.095238095,0,19,0,12,0
"1600","eas",101,45,30,0.7,6,0.9,6,0.040816327,0,19,0,12,0
"1601","eas",101,45,30,0.4,6,0.6,6,0.071428571,0,19,0,12,0
"1602","eas",101,45,30,0.7,6,0.7,6,0,0,19,0,12,0
"1603","eas",101,50,35,0.3,4,0,0,0,0,19,0,17,0
"1604","eas",101,50,35,0.3,4,0,0,0,0,19,0,17,0
"1605","eas",101,50,35,0.6,4,0,0,0,0,19,0,17,0
"1606","eas",101,50,35,0.9,4,0,0,0,0,19,0,17,0
"1607","eas",102,15,0,0.1,6,0.1,6,0,0,20,0,-18,0
"1608","eas",102,15,0,0.4,6,0.5,6,0.035714286,0,20,0,-18,0
"1609","eas",102,15,0,0.6,6,0.6,6,0,0,20,0,-18,0
"1610","eas",102,15,0,0.4,4,0.4,6,0,0.071428571,20,0.071428571,-18,2.6335877770605
"1611","eas",102,20,5,0.6,8,0.6,12,0,0.071428571,20,0.071428571,-13,2.6335877770605
"1612","eas",102,20,5,0.5,6,0.5,6,0,0,20,0,-13,0
"1613","eas",102,20,5,0.5,6,0.7,6,0.057142857,0,20,0,-13,0
"1614","eas",102,20,5,0.6,6,0.7,6,0.023809524,0,20,0,-13,0
"1615","eas",102,25,10,0.3,6,0.5,6,0.095238095,0,20,0,-8,0
"1616","eas",102,25,10,0.3,6,0.5,6,0.095238095,0,20,0,-8,0
"1617","eas",102,25,10,0.3,6,0.4,6,0.047619048,0,20,0,-8,0
"1618","eas",102,25,10,0.6,6,0.7,6,0.023809524,0,20,0,-8,0
