"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"theta[396]",0.12,0,0.08,0.02,0.06,0.1,0.15,0.32,7695.18,1
"theta[397]",0.12,0,0.08,0.02,0.06,0.1,0.15,0.32,7695.18,1
"theta[398]",0.12,0,0.08,0.02,0.06,0.1,0.15,0.32,7695.18,1
"theta[399]",0.12,0,0.08,0.02,0.06,0.1,0.15,0.32,7695.18,1
"theta[400]",0.29,0,0.09,0.14,0.22,0.28,0.34,0.48,11341.83,1
"theta[401]",0.29,0,0.09,0.14,0.22,0.28,0.34,0.48,11341.83,1
"theta[402]",0.29,0,0.09,0.14,0.22,0.28,0.34,0.48,11341.83,1
"theta[403]",0.29,0,0.09,0.14,0.22,0.28,0.34,0.48,11341.83,1
"theta[404]",0.4,0,0.12,0.2,0.31,0.39,0.47,0.64,11022.28,1
"theta[405]",0.4,0,0.12,0.2,0.31,0.39,0.47,0.64,11022.28,1
"theta[406]",0.4,0,0.12,0.2,0.31,0.39,0.47,0.64,11022.28,1
"theta[407]",0.4,0,0.12,0.2,0.31,0.39,0.47,0.64,11022.28,1
"theta[408]",0.46,0,0.14,0.22,0.37,0.46,0.56,0.73,10310.73,1
"theta[409]",0.46,0,0.14,0.22,0.37,0.46,0.56,0.73,10310.73,1
"theta[410]",0.46,0,0.14,0.22,0.37,0.46,0.56,0.73,10310.73,1
"theta[411]",0.46,0,0.14,0.22,0.37,0.46,0.56,0.73,10310.73,1
"theta[412]",0.46,0,0.13,0.22,0.36,0.45,0.55,0.72,10763.96,1
"theta[413]",0.46,0,0.13,0.22,0.36,0.45,0.55,0.72,10763.96,1
"theta[414]",0.46,0,0.13,0.22,0.36,0.45,0.55,0.72,10763.96,1
"theta[415]",0.38,0,0.11,0.19,0.3,0.37,0.45,0.6,11833.05,1
"theta[416]",0.38,0,0.11,0.19,0.3,0.37,0.45,0.6,11833.05,1
"theta[417]",0.38,0,0.11,0.19,0.3,0.37,0.45,0.6,11833.05,1
"theta[418]",0.38,0,0.11,0.19,0.3,0.37,0.45,0.6,11833.05,1
"theta[419]",0.26,0,0.09,0.11,0.2,0.26,0.32,0.45,9918.78,1
"theta[420]",0.26,0,0.09,0.11,0.2,0.26,0.32,0.45,9918.78,1
"theta[421]",0.26,0,0.09,0.11,0.2,0.26,0.32,0.45,9918.78,1
"theta[422]",0.26,0,0.09,0.11,0.2,0.26,0.32,0.45,9918.78,1
"theta[423]",0.18,0,0.09,0.05,0.11,0.16,0.22,0.39,7653,1
"theta[424]",0.18,0,0.09,0.05,0.11,0.16,0.22,0.39,7653,1
"theta[425]",0.18,0,0.09,0.05,0.11,0.16,0.22,0.39,7653,1
"theta[426]",0.18,0,0.09,0.05,0.11,0.16,0.22,0.39,7653,1
"theta[427]",0.14,0,0.1,0.02,0.06,0.11,0.18,0.39,6829.39,1
"theta[428]",0.14,0,0.1,0.02,0.06,0.11,0.18,0.39,6829.39,1
"theta[429]",0.14,0,0.1,0.02,0.06,0.11,0.18,0.39,6829.39,1
"theta[430]",0.14,0,0.1,0.02,0.06,0.11,0.18,0.39,6829.39,1
"theta[431]",0.15,0,0.08,0.04,0.09,0.14,0.2,0.35,10896.52,1
"theta[432]",0.15,0,0.08,0.04,0.09,0.14,0.2,0.35,10896.52,1
"theta[433]",0.15,0,0.08,0.04,0.09,0.14,0.2,0.35,10896.52,1
"theta[434]",0.15,0,0.08,0.04,0.09,0.14,0.2,0.35,10896.52,1
"theta[435]",0.27,0,0.11,0.1,0.19,0.26,0.34,0.51,12849.14,1
"theta[436]",0.27,0,0.11,0.1,0.19,0.26,0.34,0.51,12849.14,1
"theta[437]",0.27,0,0.11,0.1,0.19,0.26,0.34,0.51,12849.14,1
"theta[438]",0.27,0,0.11,0.1,0.19,0.26,0.34,0.51,12849.14,1
"theta[439]",0.45,0,0.13,0.21,0.35,0.44,0.53,0.72,12425.9,1
"theta[440]",0.45,0,0.13,0.21,0.35,0.44,0.53,0.72,12425.9,1
"theta[441]",0.45,0,0.13,0.21,0.35,0.44,0.53,0.72,12425.9,1
"theta[442]",0.45,0,0.13,0.21,0.35,0.44,0.53,0.72,12425.9,1
"theta[443]",0.58,0,0.14,0.31,0.49,0.59,0.69,0.84,11121.32,1
"theta[444]",0.58,0,0.14,0.31,0.49,0.59,0.69,0.84,11121.32,1
"theta[445]",0.58,0,0.14,0.31,0.49,0.59,0.69,0.84,11121.32,1
"theta[446]",0.58,0,0.14,0.31,0.49,0.59,0.69,0.84,11121.32,1
"theta[447]",0.61,0,0.14,0.33,0.52,0.62,0.71,0.87,10789.68,1
"theta[448]",0.61,0,0.14,0.33,0.52,0.62,0.71,0.87,10789.68,1
"theta[449]",0.61,0,0.14,0.33,0.52,0.62,0.71,0.87,10789.68,1
"theta[450]",0.61,0,0.14,0.33,0.52,0.62,0.71,0.87,10789.68,1
"theta[451]",0.49,0,0.14,0.24,0.39,0.48,0.58,0.77,11100.25,1
"theta[452]",0.49,0,0.14,0.24,0.39,0.48,0.58,0.77,11100.25,1
"theta[453]",0.49,0,0.14,0.24,0.39,0.48,0.58,0.77,11100.25,1
"theta[454]",0.49,0,0.14,0.24,0.39,0.48,0.58,0.77,11100.25,1
"theta[455]",0.25,0,0.11,0.08,0.17,0.24,0.32,0.49,11319.07,1
"theta[456]",0.25,0,0.11,0.08,0.17,0.24,0.32,0.49,11319.07,1
"theta[457]",0.25,0,0.11,0.08,0.17,0.24,0.32,0.49,11319.07,1
"theta[458]",0.25,0,0.11,0.08,0.17,0.24,0.32,0.49,11319.07,1
"theta[459]",0.1,0,0.07,0.02,0.05,0.09,0.14,0.29,10491.97,1
"theta[460]",0.1,0,0.07,0.02,0.05,0.09,0.14,0.29,10491.97,1
"theta[461]",0.1,0,0.07,0.02,0.05,0.09,0.14,0.29,10491.97,1
"theta[462]",0.1,0,0.07,0.02,0.05,0.09,0.14,0.29,10491.97,1
"theta[463]",0.21,0,0.08,0.08,0.15,0.2,0.25,0.38,11116.34,1
"theta[464]",0.21,0,0.08,0.08,0.15,0.2,0.25,0.38,11116.34,1
"theta[465]",0.21,0,0.08,0.08,0.15,0.2,0.25,0.38,11116.34,1
"theta[466]",0.21,0,0.08,0.08,0.15,0.2,0.25,0.38,11116.34,1
"theta[467]",0.27,0,0.11,0.1,0.2,0.26,0.34,0.51,12451.75,1
"theta[468]",0.27,0,0.11,0.1,0.2,0.26,0.34,0.51,12451.75,1
"theta[469]",0.27,0,0.11,0.1,0.2,0.26,0.34,0.51,12451.75,1
"theta[470]",0.27,0,0.11,0.1,0.2,0.26,0.34,0.51,12451.75,1
"theta[471]",0.31,0,0.12,0.1,0.22,0.3,0.39,0.58,12151.32,1
"theta[472]",0.31,0,0.12,0.1,0.22,0.3,0.39,0.58,12151.32,1
"theta[473]",0.31,0,0.12,0.1,0.22,0.3,0.39,0.58,12151.32,1
"theta[474]",0.31,0,0.12,0.1,0.22,0.3,0.39,0.58,12151.32,1
"theta[475]",0.29,0,0.11,0.1,0.21,0.28,0.36,0.53,12239.12,1
"theta[476]",0.29,0,0.11,0.1,0.21,0.28,0.36,0.53,12239.12,1
"theta[477]",0.29,0,0.11,0.1,0.21,0.28,0.36,0.53,12239.12,1
"theta[478]",0.29,0,0.11,0.1,0.21,0.28,0.36,0.53,12239.12,1
"theta[479]",0.23,0,0.08,0.1,0.17,0.22,0.28,0.41,11915.63,1
"theta[480]",0.23,0,0.08,0.1,0.17,0.22,0.28,0.41,11915.63,1
"theta[481]",0.23,0,0.08,0.1,0.17,0.22,0.28,0.41,11915.63,1
"theta[482]",0.23,0,0.08,0.1,0.17,0.22,0.28,0.41,11915.63,1
"theta[483]",0.17,0,0.08,0.06,0.11,0.16,0.21,0.35,7943.65,1
"theta[484]",0.17,0,0.08,0.06,0.11,0.16,0.21,0.35,7943.65,1
"theta[485]",0.17,0,0.08,0.06,0.11,0.16,0.21,0.35,7943.65,1
"theta[486]",0.17,0,0.08,0.06,0.11,0.16,0.21,0.35,7943.65,1
"theta[487]",0.13,0,0.09,0.03,0.07,0.11,0.18,0.36,6445.57,1
"theta[488]",0.13,0,0.09,0.03,0.07,0.11,0.18,0.36,6445.57,1
"theta[489]",0.13,0,0.09,0.03,0.07,0.11,0.18,0.36,6445.57,1
"theta[490]",0.13,0,0.09,0.03,0.07,0.11,0.18,0.36,6445.57,1
"theta[491]",0.12,0,0.1,0.02,0.05,0.09,0.16,0.38,5945.74,1
"theta[492]",0.12,0,0.1,0.02,0.05,0.09,0.16,0.38,5945.74,1
"theta[493]",0.12,0,0.1,0.02,0.05,0.09,0.16,0.38,5945.74,1
"theta[494]",0.12,0,0.1,0.02,0.05,0.09,0.16,0.38,5945.74,1
"theta[495]",0.33,0,0.11,0.15,0.25,0.32,0.4,0.57,12095.71,1
"theta[496]",0.33,0,0.11,0.15,0.25,0.32,0.4,0.57,12095.71,1
"theta[497]",0.33,0,0.11,0.15,0.25,0.32,0.4,0.57,12095.71,1
"theta[498]",0.33,0,0.11,0.15,0.25,0.32,0.4,0.57,12095.71,1
"theta[499]",0.5,0,0.13,0.26,0.41,0.5,0.59,0.77,11355.09,1
"theta[500]",0.5,0,0.13,0.26,0.41,0.5,0.59,0.77,11355.09,1
"theta[501]",0.5,0,0.13,0.26,0.41,0.5,0.59,0.77,11355.09,1
"theta[502]",0.5,0,0.13,0.26,0.41,0.5,0.59,0.77,11355.09,1
"theta[503]",0.6,0,0.14,0.32,0.5,0.6,0.7,0.85,10933.62,1
"theta[504]",0.6,0,0.14,0.32,0.5,0.6,0.7,0.85,10933.62,1
"theta[505]",0.6,0,0.14,0.32,0.5,0.6,0.7,0.85,10933.62,1
"theta[506]",0.6,0,0.14,0.32,0.5,0.6,0.7,0.85,10933.62,1
"theta[507]",0.6,0,0.13,0.33,0.5,0.6,0.69,0.84,11542.12,1
"theta[508]",0.6,0,0.13,0.33,0.5,0.6,0.69,0.84,11542.12,1
"theta[509]",0.6,0,0.13,0.33,0.5,0.6,0.69,0.84,11542.12,1
"theta[510]",0.6,0,0.13,0.33,0.5,0.6,0.69,0.84,11542.12,1
"theta[511]",0.49,0,0.12,0.26,0.4,0.49,0.57,0.74,12516.96,1
"theta[512]",0.49,0,0.12,0.26,0.4,0.49,0.57,0.74,12516.96,1
"theta[513]",0.49,0,0.12,0.26,0.4,0.49,0.57,0.74,12516.96,1
"theta[514]",0.49,0,0.12,0.26,0.4,0.49,0.57,0.74,12516.96,1
"theta[515]",0.32,0,0.11,0.13,0.24,0.31,0.39,0.55,11956.74,1
"theta[516]",0.32,0,0.11,0.13,0.24,0.31,0.39,0.55,11956.74,1
"theta[517]",0.32,0,0.11,0.13,0.24,0.31,0.39,0.55,11956.74,1
"theta[518]",0.32,0,0.11,0.13,0.24,0.31,0.39,0.55,11956.74,1
"theta[519]",0.17,0,0.09,0.04,0.11,0.16,0.23,0.38,9713.68,1
"theta[520]",0.17,0,0.09,0.04,0.11,0.16,0.23,0.38,9713.68,1
"theta[521]",0.17,0,0.09,0.04,0.11,0.16,0.23,0.38,9713.68,1
"theta[522]",0.17,0,0.09,0.04,0.11,0.16,0.23,0.38,9713.68,1
"theta[523]",0.11,0,0.08,0.02,0.05,0.09,0.15,0.31,7948.42,1
"theta[524]",0.11,0,0.08,0.02,0.05,0.09,0.15,0.31,7948.42,1
"theta[525]",0.11,0,0.08,0.02,0.05,0.09,0.15,0.31,7948.42,1
"theta[526]",0.11,0,0.08,0.02,0.05,0.09,0.15,0.31,7948.42,1
"theta[527]",0.22,0,0.09,0.07,0.15,0.2,0.27,0.43,9914.68,1
"theta[528]",0.22,0,0.09,0.07,0.15,0.2,0.27,0.43,9914.68,1
"theta[529]",0.22,0,0.09,0.07,0.15,0.2,0.27,0.43,9914.68,1
"theta[530]",0.22,0,0.09,0.07,0.15,0.2,0.27,0.43,9914.68,1
"theta[531]",0.39,0,0.12,0.18,0.31,0.39,0.47,0.63,11888.04,1
"theta[532]",0.39,0,0.12,0.18,0.31,0.39,0.47,0.63,11888.04,1
"theta[533]",0.39,0,0.12,0.18,0.31,0.39,0.47,0.63,11888.04,1
"theta[534]",0.39,0,0.12,0.18,0.31,0.39,0.47,0.63,11888.04,1
"theta[535]",0.59,0,0.12,0.35,0.51,0.59,0.68,0.83,11954.63,1
"theta[536]",0.59,0,0.12,0.35,0.51,0.59,0.68,0.83,11954.63,1
"theta[537]",0.59,0,0.12,0.35,0.51,0.59,0.68,0.83,11954.63,1
"theta[538]",0.71,0,0.12,0.46,0.63,0.72,0.8,0.92,11609.64,1
"theta[539]",0.71,0,0.12,0.46,0.63,0.72,0.8,0.92,11609.64,1
"theta[540]",0.71,0,0.12,0.46,0.63,0.72,0.8,0.92,11609.64,1
"theta[541]",0.71,0,0.12,0.46,0.63,0.72,0.8,0.92,11609.64,1
"theta[542]",0.72,0,0.12,0.46,0.64,0.73,0.81,0.92,11610.37,1
"theta[543]",0.72,0,0.12,0.46,0.64,0.73,0.81,0.92,11610.37,1
"theta[544]",0.72,0,0.12,0.46,0.64,0.73,0.81,0.92,11610.37,1
"theta[545]",0.72,0,0.12,0.46,0.64,0.73,0.81,0.92,11610.37,1
"theta[546]",0.6,0,0.13,0.35,0.51,0.6,0.69,0.85,11675.28,1
"theta[547]",0.6,0,0.13,0.35,0.51,0.6,0.69,0.85,11675.28,1
"theta[548]",0.6,0,0.13,0.35,0.51,0.6,0.69,0.85,11675.28,1
"theta[549]",0.6,0,0.13,0.35,0.51,0.6,0.69,0.85,11675.28,1
"theta[550]",0.32,0,0.11,0.13,0.24,0.31,0.39,0.58,11386.15,1
"theta[551]",0.32,0,0.11,0.13,0.24,0.31,0.39,0.58,11386.15,1
"theta[552]",0.32,0,0.11,0.13,0.24,0.31,0.39,0.58,11386.15,1
"theta[553]",0.32,0,0.11,0.13,0.24,0.31,0.39,0.58,11386.15,1
"theta[554]",0.13,0,0.08,0.03,0.07,0.11,0.16,0.32,9780.61,1
"theta[555]",0.13,0,0.08,0.03,0.07,0.11,0.16,0.32,9780.61,1
"theta[556]",0.13,0,0.08,0.03,0.07,0.11,0.16,0.32,9780.61,1
"theta[557]",0.13,0,0.08,0.03,0.07,0.11,0.16,0.32,9780.61,1
"theta[558]",0.37,0,0.12,0.15,0.28,0.36,0.45,0.62,12251.36,1
"theta[559]",0.37,0,0.12,0.15,0.28,0.36,0.45,0.62,12251.36,1
"theta[560]",0.37,0,0.12,0.15,0.28,0.36,0.45,0.62,12251.36,1
"theta[561]",0.37,0,0.12,0.15,0.28,0.36,0.45,0.62,12251.36,1
"theta[562]",0.58,0,0.13,0.32,0.48,0.58,0.67,0.83,12201.32,1
"theta[563]",0.58,0,0.13,0.32,0.48,0.58,0.67,0.83,12201.32,1
"theta[564]",0.58,0,0.13,0.32,0.48,0.58,0.67,0.83,12201.32,1
"theta[565]",0.58,0,0.13,0.32,0.48,0.58,0.67,0.83,12201.32,1
"theta[566]",0.67,0,0.13,0.39,0.58,0.68,0.76,0.9,11207.14,1
"theta[567]",0.67,0,0.13,0.39,0.58,0.68,0.76,0.9,11207.14,1
"theta[568]",0.67,0,0.13,0.39,0.58,0.68,0.76,0.9,11207.14,1
"theta[569]",0.67,0,0.13,0.39,0.58,0.68,0.76,0.9,11207.14,1
"theta[570]",0.63,0,0.13,0.36,0.54,0.63,0.72,0.87,11074.09,1
"theta[571]",0.63,0,0.13,0.36,0.54,0.63,0.72,0.87,11074.09,1
"theta[572]",0.63,0,0.13,0.36,0.54,0.63,0.72,0.87,11074.09,1
"theta[573]",0.63,0,0.13,0.36,0.54,0.63,0.72,0.87,11074.09,1
"theta[574]",0.46,0,0.13,0.23,0.37,0.45,0.55,0.73,11936.43,1
"theta[575]",0.46,0,0.13,0.23,0.37,0.45,0.55,0.73,11936.43,1
"theta[576]",0.46,0,0.13,0.23,0.37,0.45,0.55,0.73,11936.43,1
"theta[577]",0.46,0,0.13,0.23,0.37,0.45,0.55,0.73,11936.43,1
"theta[578]",0.25,0,0.1,0.08,0.17,0.24,0.31,0.48,12975.2,1
"theta[579]",0.25,0,0.1,0.08,0.17,0.24,0.31,0.48,12975.2,1
"theta[580]",0.25,0,0.1,0.08,0.17,0.24,0.31,0.48,12975.2,1
"theta[581]",0.25,0,0.1,0.08,0.17,0.24,0.31,0.48,12975.2,1
"theta[582]",0.13,0,0.08,0.03,0.07,0.11,0.17,0.31,11122.67,1
"theta[583]",0.13,0,0.08,0.03,0.07,0.11,0.17,0.31,11122.67,1
"theta[584]",0.13,0,0.08,0.03,0.07,0.11,0.17,0.31,11122.67,1
"theta[585]",0.13,0,0.08,0.03,0.07,0.11,0.17,0.31,11122.67,1
"theta[586]",0.09,0,0.07,0.01,0.04,0.07,0.12,0.27,8646,1
"theta[587]",0.09,0,0.07,0.01,0.04,0.07,0.12,0.27,8646,1
"theta[588]",0.09,0,0.07,0.01,0.04,0.07,0.12,0.27,8646,1
"theta[589]",0.09,0,0.07,0.01,0.04,0.07,0.12,0.27,8646,1
"theta[590]",0.27,0,0.11,0.09,0.18,0.25,0.34,0.5,10261.85,1
"theta[591]",0.27,0,0.11,0.09,0.18,0.25,0.34,0.5,10261.85,1
"theta[592]",0.27,0,0.11,0.09,0.18,0.25,0.34,0.5,10261.85,1
"theta[593]",0.27,0,0.11,0.09,0.18,0.25,0.34,0.5,10261.85,1
"theta[594]",0.45,0,0.12,0.22,0.36,0.44,0.53,0.69,11568.22,1
"theta[595]",0.45,0,0.12,0.22,0.36,0.44,0.53,0.69,11568.22,1
"theta[596]",0.45,0,0.12,0.22,0.36,0.44,0.53,0.69,11568.22,1
"theta[597]",0.45,0,0.12,0.22,0.36,0.44,0.53,0.69,11568.22,1
"theta[598]",0.62,0,0.12,0.38,0.53,0.62,0.7,0.84,12341.19,1
"theta[599]",0.62,0,0.12,0.38,0.53,0.62,0.7,0.84,12341.19,1
"theta[600]",0.62,0,0.12,0.38,0.53,0.62,0.7,0.84,12341.19,1
"theta[601]",0.62,0,0.12,0.38,0.53,0.62,0.7,0.84,12341.19,1
"theta[602]",0.7,0,0.12,0.44,0.61,0.7,0.79,0.9,12045.96,1
"theta[603]",0.7,0,0.12,0.44,0.61,0.7,0.79,0.9,12045.96,1
"theta[604]",0.7,0,0.12,0.44,0.61,0.7,0.79,0.9,12045.96,1
"theta[605]",0.7,0,0.12,0.44,0.61,0.7,0.79,0.9,12045.96,1
"theta[606]",0.68,0,0.13,0.41,0.59,0.68,0.77,0.9,11950.78,1
"theta[607]",0.68,0,0.13,0.41,0.59,0.68,0.77,0.9,11950.78,1
"theta[608]",0.68,0,0.13,0.41,0.59,0.68,0.77,0.9,11950.78,1
"theta[609]",0.68,0,0.13,0.41,0.59,0.68,0.77,0.9,11950.78,1
"theta[610]",0.54,0,0.14,0.29,0.44,0.53,0.63,0.81,11497.77,1
"theta[611]",0.54,0,0.14,0.29,0.44,0.53,0.63,0.81,11497.77,1
"theta[612]",0.54,0,0.14,0.29,0.44,0.53,0.63,0.81,11497.77,1
"theta[613]",0.54,0,0.14,0.29,0.44,0.53,0.63,0.81,11497.77,1
"theta[614]",0.29,0,0.11,0.11,0.21,0.28,0.36,0.54,11348.05,1
"theta[615]",0.29,0,0.11,0.11,0.21,0.28,0.36,0.54,11348.05,1
"theta[616]",0.29,0,0.11,0.11,0.21,0.28,0.36,0.54,11348.05,1
"theta[617]",0.29,0,0.11,0.11,0.21,0.28,0.36,0.54,11348.05,1
"theta[618]",0.13,0,0.08,0.03,0.07,0.11,0.17,0.34,9556.56,1
"theta[619]",0.13,0,0.08,0.03,0.07,0.11,0.17,0.34,9556.56,1
"theta[620]",0.13,0,0.08,0.03,0.07,0.11,0.17,0.34,9556.56,1
"theta[621]",0.13,0,0.08,0.03,0.07,0.11,0.17,0.34,9556.56,1
"theta[622]",0.21,0,0.09,0.07,0.14,0.19,0.26,0.41,10362.72,1
"theta[623]",0.21,0,0.09,0.07,0.14,0.19,0.26,0.41,10362.72,1
"theta[624]",0.21,0,0.09,0.07,0.14,0.19,0.26,0.41,10362.72,1
"theta[625]",0.21,0,0.09,0.07,0.14,0.19,0.26,0.41,10362.72,1
"theta[626]",0.33,0,0.11,0.14,0.25,0.32,0.39,0.56,12515.73,1
"theta[627]",0.33,0,0.11,0.14,0.25,0.32,0.39,0.56,12515.73,1
"theta[628]",0.33,0,0.11,0.14,0.25,0.32,0.39,0.56,12515.73,1
"theta[629]",0.46,0,0.13,0.24,0.37,0.45,0.55,0.72,12602.13,1
"theta[630]",0.46,0,0.13,0.24,0.37,0.45,0.55,0.72,12602.13,1
"theta[631]",0.46,0,0.13,0.24,0.37,0.45,0.55,0.72,12602.13,1
"theta[632]",0.46,0,0.13,0.24,0.37,0.45,0.55,0.72,12602.13,1
"theta[633]",0.55,0,0.14,0.28,0.45,0.55,0.64,0.8,12211.02,1
"theta[634]",0.55,0,0.14,0.28,0.45,0.55,0.64,0.8,12211.02,1
"theta[635]",0.55,0,0.14,0.28,0.45,0.55,0.64,0.8,12211.02,1
"theta[636]",0.55,0,0.14,0.28,0.45,0.55,0.64,0.8,12211.02,1
"theta[637]",0.54,0,0.14,0.28,0.45,0.54,0.64,0.8,12108.03,1
"theta[638]",0.54,0,0.14,0.28,0.45,0.54,0.64,0.8,12108.03,1
"theta[639]",0.54,0,0.14,0.28,0.45,0.54,0.64,0.8,12108.03,1
"theta[640]",0.54,0,0.14,0.28,0.45,0.54,0.64,0.8,12108.03,1
"theta[641]",0.43,0,0.12,0.21,0.34,0.42,0.5,0.68,11851.61,1
"theta[642]",0.43,0,0.12,0.21,0.34,0.42,0.5,0.68,11851.61,1
"theta[643]",0.43,0,0.12,0.21,0.34,0.42,0.5,0.68,11851.61,1
"theta[644]",0.43,0,0.12,0.21,0.34,0.42,0.5,0.68,11851.61,1
"theta[645]",0.25,0,0.1,0.09,0.18,0.24,0.31,0.46,10361.9,1
"theta[646]",0.25,0,0.1,0.09,0.18,0.24,0.31,0.46,10361.9,1
"theta[647]",0.25,0,0.1,0.09,0.18,0.24,0.31,0.46,10361.9,1
"theta[648]",0.25,0,0.1,0.09,0.18,0.24,0.31,0.46,10361.9,1
"theta[649]",0.13,0,0.08,0.03,0.07,0.11,0.17,0.34,8860.47,1
"theta[650]",0.13,0,0.08,0.03,0.07,0.11,0.17,0.34,8860.47,1
"theta[651]",0.13,0,0.08,0.03,0.07,0.11,0.17,0.34,8860.47,1
"theta[652]",0.13,0,0.08,0.03,0.07,0.11,0.17,0.34,8860.47,1
"theta[653]",0.31,0,0.1,0.14,0.24,0.3,0.37,0.51,11258.6,1
"theta[654]",0.31,0,0.1,0.14,0.24,0.3,0.37,0.51,11258.6,1
"theta[655]",0.31,0,0.1,0.14,0.24,0.3,0.37,0.51,11258.6,1
"theta[656]",0.31,0,0.1,0.14,0.24,0.3,0.37,0.51,11258.6,1
"theta[657]",0.47,0,0.11,0.27,0.39,0.47,0.55,0.7,11405.93,1
"theta[658]",0.47,0,0.11,0.27,0.39,0.47,0.55,0.7,11405.93,1
"theta[659]",0.47,0,0.11,0.27,0.39,0.47,0.55,0.7,11405.93,1
"theta[660]",0.47,0,0.11,0.27,0.39,0.47,0.55,0.7,11405.93,1
"theta[661]",0.6,0,0.12,0.36,0.51,0.6,0.68,0.82,11086.53,1
"theta[662]",0.6,0,0.12,0.36,0.51,0.6,0.68,0.82,11086.53,1
"theta[663]",0.6,0,0.12,0.36,0.51,0.6,0.68,0.82,11086.53,1
"theta[664]",0.6,0,0.12,0.36,0.51,0.6,0.68,0.82,11086.53,1
"theta[665]",0.64,0,0.12,0.39,0.56,0.65,0.73,0.86,11116.38,1
"theta[666]",0.64,0,0.12,0.39,0.56,0.65,0.73,0.86,11116.38,1
"theta[667]",0.64,0,0.12,0.39,0.56,0.65,0.73,0.86,11116.38,1
"theta[668]",0.64,0,0.12,0.39,0.56,0.65,0.73,0.86,11116.38,1
"theta[669]",0.6,0,0.12,0.37,0.52,0.6,0.68,0.82,11357.5,1
"theta[670]",0.6,0,0.12,0.37,0.52,0.6,0.68,0.82,11357.5,1
"theta[671]",0.6,0,0.12,0.37,0.52,0.6,0.68,0.82,11357.5,1
"theta[672]",0.6,0,0.12,0.37,0.52,0.6,0.68,0.82,11357.5,1
"theta[673]",0.46,0,0.11,0.26,0.39,0.46,0.54,0.69,11278.77,1
"theta[674]",0.46,0,0.11,0.26,0.39,0.46,0.54,0.69,11278.77,1
"theta[675]",0.46,0,0.11,0.26,0.39,0.46,0.54,0.69,11278.77,1
"theta[676]",0.46,0,0.11,0.26,0.39,0.46,0.54,0.69,11278.77,1
"theta[677]",0.27,0,0.1,0.11,0.2,0.26,0.33,0.48,9142.74,1
"theta[678]",0.27,0,0.1,0.11,0.2,0.26,0.33,0.48,9142.74,1
"theta[679]",0.27,0,0.1,0.11,0.2,0.26,0.33,0.48,9142.74,1
"theta[680]",0.27,0,0.1,0.11,0.2,0.26,0.33,0.48,9142.74,1
"theta[681]",0.13,0,0.08,0.03,0.07,0.12,0.17,0.35,8197.43,1
"theta[682]",0.13,0,0.08,0.03,0.07,0.12,0.17,0.35,8197.43,1
"theta[683]",0.13,0,0.08,0.03,0.07,0.12,0.17,0.35,8197.43,1
"theta[684]",0.13,0,0.08,0.03,0.07,0.12,0.17,0.35,8197.43,1
"theta[685]",0.15,0,0.08,0.04,0.09,0.14,0.19,0.33,9164.45,1
"theta[686]",0.15,0,0.08,0.04,0.09,0.14,0.19,0.33,9164.45,1
"theta[687]",0.15,0,0.08,0.04,0.09,0.14,0.19,0.33,9164.45,1
"theta[688]",0.15,0,0.08,0.04,0.09,0.14,0.19,0.33,9164.45,1
"theta[689]",0.25,0,0.09,0.1,0.19,0.24,0.31,0.46,10966.41,1
"theta[690]",0.25,0,0.09,0.1,0.19,0.24,0.31,0.46,10966.41,1
"theta[691]",0.25,0,0.09,0.1,0.19,0.24,0.31,0.46,10966.41,1
"theta[692]",0.25,0,0.09,0.1,0.19,0.24,0.31,0.46,10966.41,1
"theta[693]",0.4,0,0.11,0.21,0.32,0.39,0.47,0.64,11758.19,1
"theta[694]",0.4,0,0.11,0.21,0.32,0.39,0.47,0.64,11758.19,1
"theta[695]",0.4,0,0.11,0.21,0.32,0.39,0.47,0.64,11758.19,1
"theta[696]",0.4,0,0.11,0.21,0.32,0.39,0.47,0.64,11758.19,1
"theta[697]",0.53,0,0.13,0.29,0.44,0.52,0.61,0.77,11221.33,1
"theta[698]",0.53,0,0.13,0.29,0.44,0.52,0.61,0.77,11221.33,1
"theta[699]",0.53,0,0.13,0.29,0.44,0.52,0.61,0.77,11221.33,1
"theta[700]",0.53,0,0.13,0.29,0.44,0.52,0.61,0.77,11221.33,1
"theta[701]",0.57,0,0.13,0.31,0.48,0.57,0.66,0.81,11077.26,1
"theta[702]",0.57,0,0.13,0.31,0.48,0.57,0.66,0.81,11077.26,1
"theta[703]",0.57,0,0.13,0.31,0.48,0.57,0.66,0.81,11077.26,1
"theta[704]",0.57,0,0.13,0.31,0.48,0.57,0.66,0.81,11077.26,1
"theta[705]",0.49,0,0.12,0.26,0.4,0.49,0.58,0.74,11828.54,1
"theta[706]",0.49,0,0.12,0.26,0.4,0.49,0.58,0.74,11828.54,1
"theta[707]",0.49,0,0.12,0.26,0.4,0.49,0.58,0.74,11828.54,1
"theta[708]",0.49,0,0.12,0.26,0.4,0.49,0.58,0.74,11828.54,1
"theta[709]",0.29,0,0.1,0.12,0.22,0.29,0.36,0.51,12565.87,1
"theta[710]",0.29,0,0.1,0.12,0.22,0.29,0.36,0.51,12565.87,1
"theta[711]",0.29,0,0.1,0.12,0.22,0.29,0.36,0.51,12565.87,1
"theta[712]",0.29,0,0.1,0.12,0.22,0.29,0.36,0.51,12565.87,1
